,fdc_id,simple_category,energy,protein,fat,carb,sugar,fiber,Na,Ca,Fe,cate_id
4059,632068,Convenience Foods and Frozen Foods,0.7549375,0.69740625,0.55921875,0.88115625,0.441,0.91021875,0.9869375,0.649875,0.63471875,5
4060,401524,Convenience Foods and Frozen Foods,0.626875,0.7755625,0.7644375,0.5825,0.264125,0.5463125,0.83871875,0.452375,0.669,5
4061,791995,Convenience Foods and Frozen Foods,0.23134375,0.462625,0.301875,0.38884375,0.29703125,0.72596875,0.52696875,0.36171875,0.526875,5
4062,583674,Convenience Foods and Frozen Foods,0.3884375,0.688625,0.4185625,0.53575,0.23196875,0.4491875,0.17696875,0.452375,0.41828125,5
4063,583410,Convenience Foods and Frozen Foods,0.34103125,0.29471875,0.5118125,0.47471875,0.45828125,0.677,0.52171875,0.475875,0.592875,5
4064,464664,Convenience Foods and Frozen Foods,0.4616875,0.84353125,0.619375,0.20321875,0.223125,0.20790625,0.76634375,0.37815625,0.53165625,5
4065,482020,Convenience Foods and Frozen Foods,0.4603125,0.3443125,0.49853125,0.6850625,0.22428125,0.59475,0.58215625,0.15271875,0.4565625,5
4066,956967,Convenience Foods and Frozen Foods,0.673375,0.60003125,0.380875,0.91378125,0.4840625,0.8218125,0.9878125,0.677625,0.84340625,5
4067,525680,Convenience Foods and Frozen Foods,0.5086875,0.684625,0.49396875,0.702,0.63425,0.51028125,0.63909375,0.8168125,0.5781875,5
4068,507898,Convenience Foods and Frozen Foods,0.503875,0.77753125,0.54559375,0.6224375,0.518,0.44434375,0.7220625,0.8135,0.69284375,5
4069,506691,Convenience Foods and Frozen Foods,0.69840625,0.7855,0.792625,0.643625,0.2191875,0.459375,0.74478125,0.91025,0.75521875,5
4070,882370,Convenience Foods and Frozen Foods,0.84115625,0.616,0.7240625,0.88115625,0.79115625,0.83940625,0.9526875,0.4398125,0.71109375,5
4071,903736,Convenience Foods and Frozen Foods,0.4036875,0.643125,0.53034375,0.47471875,0.32890625,0.48353125,0.4345625,0.76440625,0.486125,5
4072,405387,Convenience Foods and Frozen Foods,0.36421875,0.4279375,0.4505625,0.5496875,0.27759375,0.51028125,0.456125,0.475875,0.5560625,5
4073,464978,Convenience Foods and Frozen Foods,0.3986875,0.2951875,0.4916875,0.602875,0.24040625,0.48353125,0.5660625,0.46246875,0.353,5
4074,546817,Convenience Foods and Frozen Foods,0.412125,0.48334375,0.5868125,0.45890625,0.223125,0.677,0.5048125,0.76440625,0.58025,5
4075,585331,Convenience Foods and Frozen Foods,0.60409375,0.517875,0.56228125,0.7566875,0.104875,0.5301875,0.5925625,0.87621875,0.8059375,5
4076,376864,Convenience Foods and Frozen Foods,0.48378125,0.50171875,0.53640625,0.6798125,0.3075625,0.56421875,0.41221875,0.77384375,0.1688125,5
4077,850666,Convenience Foods and Frozen Foods,0.35925,0.52590625,0.4355625,0.513375,0.383125,0.56421875,0.3929375,0.57071875,0.44878125,5
4078,573004,Convenience Foods and Frozen Foods,0.277125,0.5785625,0.29675,0.42309375,0.3771875,0.72596875,0.420875,0.36171875,0.47340625,5
4079,897298,Convenience Foods and Frozen Foods,0.30990625,0.48296875,0.40103125,0.47990625,0.22159375,0.57990625,0.58665625,0.61309375,0.51253125,5
4080,1004289,Convenience Foods and Frozen Foods,0.36778125,0.647375,0.51040625,0.36725,0.38584375,0.56421875,0.50215625,0.56753125,0.40171875,5
4081,538453,Convenience Foods and Frozen Foods,0.571375,0.74675,0.684375,0.61296875,0.38459375,0.66703125,0.76771875,0.81846875,0.62615625,5
4082,414595,Convenience Foods and Frozen Foods,0.88409375,0.72775,0.75521875,0.8328125,0.5421875,0.866625,0.977375,0.49190625,0.93228125,5
4083,626870,Convenience Foods and Frozen Foods,0.53940625,0.6534375,0.6964375,0.5691875,0.2738125,0.459375,0.50815625,0.81846875,0.62903125,5
4084,720336,Convenience Foods and Frozen Foods,0.32615625,0.48334375,0.41446875,0.5123125,0.509,0.74346875,0.41015625,0.4999375,0.68440625,5
4085,515086,Convenience Foods and Frozen Foods,0.36109375,0.4363125,0.5690625,0.33046875,0.24284375,0.51028125,0.4191875,0.4184375,0.4473125,5
4086,460576,Convenience Foods and Frozen Foods,0.53528125,0.64890625,0.6481875,0.6415625,0.33928125,0.459375,0.6645,0.37815625,0.76778125,5
4087,549036,Convenience Foods and Frozen Foods,0.69903125,0.7065,0.67115625,0.76790625,0.59615625,0.59475,0.891375,0.90490625,0.71,5
4088,438374,Convenience Foods and Frozen Foods,0.467375,0.84721875,0.53934375,0.436875,0.3586875,0.5463125,0.5675,0.58225,0.93275,5
4089,465351,Convenience Foods and Frozen Foods,0.319625,0.62671875,0.50309375,0.40490625,0.2505,0.433375,0.6416875,0.8369375,0.34778125,5
4090,369937,Convenience Foods and Frozen Foods,0.80578125,0.802,0.52690625,0.91378125,0.4840625,0.8218125,0.191375,0.53359375,0.88615625,5
4091,1019983,Convenience Foods and Frozen Foods,0.4781875,0.837375,0.53178125,0.53115625,0.21534375,0.56421875,0.81353125,0.76803125,0.62028125,5
4092,502568,Convenience Foods and Frozen Foods,0.36778125,0.58046875,0.3649375,0.57015625,0.58384375,0.57990625,0.42946875,0.42628125,0.5051875,5
4093,584879,Convenience Foods and Frozen Foods,0.41684375,0.306625,0.52271875,0.62121875,0.104875,0.70965625,0.504125,0.15271875,0.42790625,5
4094,590578,Convenience Foods and Frozen Foods,0.51509375,0.7068125,0.6578125,0.556,0.2730625,0.4491875,0.8751875,0.83165625,0.6226875,5
4095,651520,Convenience Foods and Frozen Foods,0.30990625,0.46678125,0.2943125,0.562375,0.60325,0.86275,0.4971875,0.49190625,0.60465625,5
4096,1071913,Convenience Foods and Frozen Foods,0.66275,0.62784375,0.609875,0.7771875,0.104875,0.84725,0.72115625,0.5471875,0.69809375,5
4097,1009601,Convenience Foods and Frozen Foods,0.33771875,0.57715625,0.51765625,0.3240625,0.2718125,0.48353125,0.6243125,0.40596875,0.48175,5
4098,365244,Convenience Foods and Frozen Foods,0.71921875,0.55025,0.13184375,0.952125,0.104875,0.76959375,0.0453125,0.15271875,0.901,5
4099,868798,Convenience Foods and Frozen Foods,0.4036875,0.61678125,0.53021875,0.46996875,0.23196875,0.866625,0.53896875,0.61078125,0.59865625,5
4100,650022,Convenience Foods and Frozen Foods,0.36109375,0.5545,0.35559375,0.5815625,0.30940625,0.72596875,0.43578125,0.54384375,0.61796875,5
4101,960333,Convenience Foods and Frozen Foods,0.713375,0.76371875,0.478375,0.855625,0.104875,0.874625,0.9525,0.70565625,0.83203125,5
4102,511092,Convenience Foods and Frozen Foods,0.4219375,0.31153125,0.5085,0.63571875,0.264125,0.70965625,0.53121875,0.15271875,0.43465625,5
4103,672840,Convenience Foods and Frozen Foods,0.51803125,0.7755625,0.5085,0.675375,0.64703125,0.5463125,0.86040625,0.452375,0.669,5
4104,551150,Convenience Foods and Frozen Foods,0.32615625,0.462625,0.50271875,0.3649375,0.53659375,0.64603125,0.41015625,0.8624375,0.45290625,5
4105,462408,Convenience Foods and Frozen Foods,0.7031875,0.63078125,0.81565625,0.67275,0.25390625,0.5301875,0.81415625,0.57071875,0.87446875,5
4106,579329,Convenience Foods and Frozen Foods,0.319625,0.5469375,0.46159375,0.3611875,0.2901875,0.65865625,0.50546875,0.4999375,0.52865625,5
4107,428246,Convenience Foods and Frozen Foods,0.571375,0.705875,0.6896875,0.63984375,0.50765625,0.56421875,0.74165625,0.9071875,0.44321875,5
4108,628206,Convenience Foods and Frozen Foods,0.70925,0.70484375,0.39640625,0.93146875,0.104875,0.89534375,0.86625,0.70565625,0.71,5
4109,593714,Convenience Foods and Frozen Foods,0.48634375,0.705875,0.501,0.6658125,0.21815625,0.65865625,0.614625,0.63665625,0.7429375,5
4110,711234,Convenience Foods and Frozen Foods,0.59153125,0.7354375,0.70434375,0.64353125,0.46690625,0.57990625,0.80675,0.88078125,0.53165625,5
4111,1040053,Convenience Foods and Frozen Foods,0.63840625,0.60003125,0.71709375,0.7084375,0.2901875,0.611375,0.61865625,0.4999375,0.4659375,5
4112,479999,Convenience Foods and Frozen Foods,0.35925,0.27203125,0.6150625,0.2526875,0.60271875,0.5463125,0.48771875,0.393625,0.38415625,5
4113,955707,Convenience Foods and Frozen Foods,0.2619375,0.3499375,0.332125,0.448875,0.28590625,0.59475,0.54584375,0.38553125,0.5485,5
4114,1056857,Convenience Foods and Frozen Foods,0.597,0.686,0.67675,0.6795625,0.58921875,0.48353125,0.71640625,0.9120625,0.5654375,5
4115,364775,Convenience Foods and Frozen Foods,0.90428125,0.54321875,0.7736875,0.87465625,0.104875,0.89878125,0.16034375,0.8048125,0.61390625,5
4116,872774,Convenience Foods and Frozen Foods,0.4519375,0.61725,0.5885,0.56478125,0.23815625,0.5463125,0.58215625,0.75975,0.47809375,5
4117,602353,Convenience Foods and Frozen Foods,0.31684375,0.35971875,0.51153125,0.3629375,0.26796875,0.433375,0.56478125,0.393625,0.43765625,5
4118,556285,Convenience Foods and Frozen Foods,0.5959375,0.643125,0.6616875,0.711375,0.25846875,0.20790625,0.23084375,0.3694375,0.81403125,5
4119,556056,Convenience Foods and Frozen Foods,0.68015625,0.61884375,0.60809375,0.78375,0.104875,0.72596875,0.74909375,0.89578125,0.8898125,5
4120,509652,Convenience Foods and Frozen Foods,0.626875,0.72046875,0.13184375,0.9401875,0.4840625,0.98634375,0.8956875,0.15271875,0.84340625,5
4121,409491,Convenience Foods and Frozen Foods,0.82909375,0.48759375,0.8298125,0.74996875,0.8380625,0.62965625,0.4331875,0.15271875,0.7525625,5
4122,1060155,Convenience Foods and Frozen Foods,0.63840625,0.47471875,0.7750625,0.683,0.25846875,0.80071875,0.84975,0.36171875,0.86840625,5
4123,1047803,Convenience Foods and Frozen Foods,0.35925,0.54,0.4963125,0.44946875,0.34421875,0.51028125,0.44775,0.73065625,0.4565625,5
4124,404662,Convenience Foods and Frozen Foods,0.713375,0.76371875,0.478375,0.87215625,0.3771875,0.874625,0.92578125,0.7489375,0.91109375,5
4125,593527,Convenience Foods and Frozen Foods,0.71921875,0.686,0.44865625,0.8883125,0.42209375,0.76959375,0.98028125,0.63853125,0.90284375,5
4126,519132,Convenience Foods and Frozen Foods,0.2960625,0.5520625,0.44925,0.351875,0.3075625,0.76959375,0.40834375,0.56753125,0.60053125,5
4127,1016807,Convenience Foods and Frozen Foods,0.59965625,0.66275,0.587,0.776125,0.34634375,0.91021875,0.8279375,0.94290625,0.8210625,5
4128,376310,Convenience Foods and Frozen Foods,0.45478125,0.081375,0.13184375,0.78375,0.80459375,0.20790625,0.9970625,0.15271875,0.1688125,5
4129,884230,Convenience Foods and Frozen Foods,0.54334375,0.789125,0.504125,0.75440625,0.35209375,0.95078125,0.789,0.58225,0.8371875,5
4130,696626,Convenience Foods and Frozen Foods,0.430125,0.49325,0.53934375,0.57509375,0.32890625,0.611375,0.3879375,0.69878125,0.5156875,5
4131,505174,Convenience Foods and Frozen Foods,0.3510625,0.8700625,0.380875,0.09665625,0.264125,0.20790625,0.62228125,0.15271875,0.43465625,5
4132,511985,Convenience Foods and Frozen Foods,0.43884375,0.8700625,0.54125,0.3166875,0.64703125,0.20790625,0.571875,0.452375,0.562125,5
4133,639066,Convenience Foods and Frozen Foods,0.52590625,0.588,0.421875,0.7438125,0.24284375,0.80071875,0.65859375,0.4184375,0.583875,5
4134,1028137,Convenience Foods and Frozen Foods,0.5635,0.77309375,0.7874375,0.21625,0.25846875,0.5463125,0.657375,0.73365625,0.73771875,5
4135,510397,Convenience Foods and Frozen Foods,0.92809375,0.60003125,0.80890625,0.86671875,0.104875,0.92671875,0.78071875,0.677625,0.669,5
4136,494929,Convenience Foods and Frozen Foods,0.60290625,0.65434375,0.67203125,0.69753125,0.364,0.611375,0.65015625,0.787625,0.795375,5
4137,821088,Convenience Foods and Frozen Foods,0.4798125,0.62384375,0.553,0.63984375,0.27265625,0.843375,0.6400625,0.73865625,0.7429375,5
4138,378951,Convenience Foods and Frozen Foods,0.64746875,0.48759375,0.61540625,0.77178125,0.104875,0.66703125,0.73978125,0.89578125,0.70525,5
4139,797675,Convenience Foods and Frozen Foods,0.3884375,0.64596875,0.13184375,0.5450625,0.104875,0.20790625,0.98965625,0.15271875,0.1688125,5
4140,359681,Convenience Foods and Frozen Foods,0.64746875,0.63528125,0.591125,0.78375,0.3315,0.66703125,0.82975,0.7931875,0.79821875,5
4141,682032,Convenience Foods and Frozen Foods,0.633875,0.62959375,0.7211875,0.69815625,0.7535,0.56421875,0.85525,0.6041875,0.76403125,5
4142,922100,Convenience Foods and Frozen Foods,0.7464375,0.7075625,0.460125,0.93390625,0.77928125,0.62965625,0.798625,0.9158125,0.74253125,5
4143,628136,Convenience Foods and Frozen Foods,0.76484375,0.67540625,0.3335,0.94921875,0.104875,0.69303125,0.81140625,0.58225,0.93171875,5
4144,1058943,Convenience Foods and Frozen Foods,0.45478125,0.31153125,0.60003125,0.59921875,0.3656875,0.70965625,0.53121875,0.15271875,0.47809375,5
4145,553338,Convenience Foods and Frozen Foods,0.30990625,0.46678125,0.2943125,0.53771875,0.228,0.86275,0.6133125,0.49190625,0.69284375,5
4146,502297,Convenience Foods and Frozen Foods,0.39571875,0.47471875,0.46528125,0.5945625,0.59615625,0.5463125,0.45675,0.393625,0.60053125,5
4147,646694,Convenience Foods and Frozen Foods,0.55071875,0.705875,0.61484375,0.677875,0.27265625,0.65865625,0.65015625,0.86509375,0.81090625,5
4148,380604,Convenience Foods and Frozen Foods,0.38115625,0.55290625,0.48228125,0.519,0.34225,0.56421875,0.612375,0.714625,0.44534375,5
4149,477857,Convenience Foods and Frozen Foods,0.47225,0.48759375,0.5355625,0.675375,0.3415,0.7505,0.51084375,0.48078125,0.669,5
4150,1004559,Convenience Foods and Frozen Foods,0.32471875,0.49325,0.39246875,0.52096875,0.28928125,0.84725,0.4345625,0.49190625,0.6865625,5
4151,803447,Convenience Foods and Frozen Foods,0.3209375,0.51675,0.4943125,0.34953125,0.266,0.433375,0.6714375,0.33415625,0.60465625,5
4152,363859,Convenience Foods and Frozen Foods,0.34103125,0.5525625,0.43103125,0.4794375,0.333625,0.74346875,0.654125,0.452375,0.607,5
4153,459937,Convenience Foods and Frozen Foods,0.63596875,0.73928125,0.68121875,0.68915625,0.64009375,0.64603125,0.7690625,0.6041875,0.81628125,5
4154,1086021,Convenience Foods and Frozen Foods,0.584625,0.52240625,0.60528125,0.73975,0.677875,0.57990625,0.70575,0.937125,0.95071875,5
4155,504399,Convenience Foods and Frozen Foods,0.437875,0.57715625,0.56725,0.5394375,0.36990625,0.68490625,0.56021875,0.6166875,0.60053125,5
4156,361837,Convenience Foods and Frozen Foods,0.64746875,0.4516875,0.69065625,0.7468125,0.5910625,0.57990625,0.68875,0.92321875,0.95071875,5
4157,592841,Convenience Foods and Frozen Foods,0.6596875,0.56571875,0.6109375,0.79071875,0.34634375,0.68490625,0.68109375,0.79946875,0.8024375,5
4158,659378,Convenience Foods and Frozen Foods,0.5333125,0.716375,0.6636875,0.5945625,0.3885,0.56421875,0.7451875,0.82496875,0.7525625,5
4159,808920,Convenience Foods and Frozen Foods,0.2683125,0.33921875,0.478375,0.35634375,0.23815625,0.48353125,0.54584375,0.36171875,0.42790625,5
4160,1071833,Convenience Foods and Frozen Foods,0.60615625,0.83390625,0.80071875,0.258,0.25846875,0.70965625,0.7001875,0.677625,0.79209375,5
4161,640942,Convenience Foods and Frozen Foods,0.60615625,0.67659375,0.68853125,0.69175,0.658625,0.62965625,0.8139375,0.81171875,0.80975,5
4162,718296,Convenience Foods and Frozen Foods,0.52128125,0.510875,0.5948125,0.68540625,0.73365625,0.20790625,0.611,0.83165625,0.688125,5
4163,809822,Convenience Foods and Frozen Foods,0.33978125,0.5255625,0.45475,0.45346875,0.33709375,0.7505,0.563625,0.48078125,0.69284375,5
4164,709390,Convenience Foods and Frozen Foods,0.626875,0.081375,0.5726875,0.82440625,0.78609375,0.20790625,0.996125,0.8419375,0.1688125,5
4165,490798,Convenience Foods and Frozen Foods,0.5313125,0.62784375,0.67115625,0.63346875,0.28184375,0.20790625,0.5854375,0.52140625,0.71,5
4166,1068747,Convenience Foods and Frozen Foods,0.8395625,0.72534375,0.65640625,0.87665625,0.58103125,0.57990625,0.92821875,0.77109375,0.827375,5
4167,706938,Convenience Foods and Frozen Foods,0.57940625,0.77575,0.67721875,0.60690625,0.5164375,0.66703125,0.7958125,0.89784375,0.523125,5
4168,537253,Convenience Foods and Frozen Foods,0.2841875,0.29471875,0.53325,0.30425,0.39321875,0.57990625,0.52171875,0.5588125,0.592875,5
4169,539793,Convenience Foods and Frozen Foods,0.7075625,0.8106875,0.31571875,0.93609375,0.323,0.8218125,0.33328125,0.69146875,0.68440625,5
4170,387692,Convenience Foods and Frozen Foods,0.80578125,0.82803125,0.54903125,0.9001875,0.31615625,0.64603125,0.167625,0.15271875,0.7725,5
4171,774344,Convenience Foods and Frozen Foods,0.41684375,0.64090625,0.52365625,0.527125,0.30940625,0.5301875,0.42628125,0.56753125,0.508,5
4172,440213,Convenience Foods and Frozen Foods,0.626875,0.52240625,0.63525,0.7468125,0.71215625,0.8551875,0.64528125,0.48078125,0.78403125,5
4173,553064,Convenience Foods and Frozen Foods,0.45478125,0.81909375,0.5726875,0.37490625,0.264125,0.5463125,0.5443125,0.15271875,0.562125,5
4174,796045,Convenience Foods and Frozen Foods,0.673375,0.74075,0.64290625,0.75121875,0.50765625,0.20790625,0.85728125,0.85503125,0.65496875,5
4175,549930,Convenience Foods and Frozen Foods,0.52896875,0.6410625,0.7049375,0.520125,0.4245,0.44434375,0.6706875,0.5631875,0.71,5
4176,1078917,Convenience Foods and Frozen Foods,0.5483125,0.73125,0.6604375,0.6249375,0.32459375,0.5463125,0.70340625,0.8505625,0.51,5
4177,643262,Convenience Foods and Frozen Foods,0.63840625,0.61490625,0.609875,0.75346875,0.28184375,0.59475,0.8081875,0.84915625,0.85253125,5
4178,465382,Convenience Foods and Frozen Foods,0.48515625,0.55346875,0.65675,0.53059375,0.34284375,0.44434375,0.553375,0.70565625,0.71,5
4179,745024,Convenience Foods and Frozen Foods,0.11765625,0.28415625,0.35678125,0.2369375,0.24284375,0.433375,0.63665625,0.15271875,0.5376875,5
4180,709040,Convenience Foods and Frozen Foods,0.2391875,0.23471875,0.283125,0.515375,0.104875,0.52303125,0.4780625,0.15271875,0.1688125,5
4181,1003651,Convenience Foods and Frozen Foods,0.2960625,0.44371875,0.37165625,0.46896875,0.38709375,0.7333125,0.3776875,0.7575,0.5376875,5
4182,459121,Convenience Foods and Frozen Foods,0.90428125,0.54321875,0.7736875,0.87465625,0.104875,0.89878125,0.16034375,0.8048125,0.61390625,5
4183,715186,Convenience Foods and Frozen Foods,0.41121875,0.54,0.37165625,0.635375,0.34421875,0.64603125,0.42171875,0.46753125,0.7236875,5
4184,1023675,Convenience Foods and Frozen Foods,0.39290625,0.44965625,0.5343125,0.5123125,0.27759375,0.5301875,0.37178125,0.677625,0.49615625,5
4185,369155,Convenience Foods and Frozen Foods,0.53940625,0.5873125,0.487125,0.74346875,0.6385625,0.66703125,0.53121875,0.627,0.8574375,5
4186,758536,Convenience Foods and Frozen Foods,0.22546875,0.22953125,0.49396875,0.2208125,0.2410625,0.433375,0.56275,0.15271875,0.357625,5
4187,629858,Convenience Foods and Frozen Foods,0.614,0.66078125,0.67115625,0.71778125,0.403875,0.59475,0.869125,0.84915625,0.79209375,5
4188,549719,Convenience Foods and Frozen Foods,0.3444375,0.47471875,0.53934375,0.3725,0.57115625,0.20790625,0.44775,0.77253125,0.41828125,5
4189,379885,Convenience Foods and Frozen Foods,0.53940625,0.67178125,0.60296875,0.69015625,0.39384375,0.57990625,0.73146875,0.663,0.76778125,5
4190,613772,Convenience Foods and Frozen Foods,0.33978125,0.5255625,0.45475,0.45346875,0.33709375,0.7505,0.563625,0.48078125,0.69284375,5
4191,649222,Convenience Foods and Frozen Foods,0.45896875,0.6261875,0.57565625,0.57409375,0.39971875,0.57990625,0.6020625,0.6406875,0.525375,5
4192,651650,Convenience Foods and Frozen Foods,0.7153125,0.71090625,0.463,0.90590625,0.45828125,0.88021875,0.880625,0.52140625,0.8353125,5
4193,455373,Convenience Foods and Frozen Foods,0.5134375,0.70503125,0.6423125,0.58184375,0.34359375,0.59475,0.86690625,0.88359375,0.4565625,5
4194,387618,Convenience Foods and Frozen Foods,0.25153125,0.68928125,0.413875,0.12996875,0.213,0.20790625,0.4704375,0.33415625,0.43765625,5
4195,460178,Convenience Foods and Frozen Foods,0.3823125,0.24859375,0.59525,0.4386875,0.66896875,0.433375,0.44925,0.5553125,0.43765625,5
4196,654296,Convenience Foods and Frozen Foods,0.36421875,0.5525625,0.5106875,0.4165625,0.4240625,0.70965625,0.58128125,0.5511875,0.523125,5
4197,891720,Convenience Foods and Frozen Foods,0.504875,0.841,0.6964375,0.46909375,0.266,0.9605625,0.68321875,0.9269375,0.506375,5
4198,724844,Convenience Foods and Frozen Foods,0.3884375,0.52803125,0.4110625,0.5806875,0.25846875,0.5463125,0.47490625,0.393625,0.5156875,5
4199,526492,Convenience Foods and Frozen Foods,0.6588125,0.5793125,0.6065625,0.7648125,0.30215625,0.62965625,0.8380625,0.87621875,0.83,5
4200,577420,Convenience Foods and Frozen Foods,0.47503125,0.5541875,0.64025,0.53184375,0.50865625,0.433375,0.72809375,0.83165625,0.46315625,5
4201,502585,Convenience Foods and Frozen Foods,0.2960625,0.7045,0.44228125,0.23815625,0.344875,0.51028125,0.45540625,0.7188125,0.1688125,5
4202,626704,Convenience Foods and Frozen Foods,0.3915625,0.4285625,0.13184375,0.65728125,0.104875,0.65865625,0.8591875,0.3694375,0.51,5
4203,466252,Convenience Foods and Frozen Foods,0.0071875,0.081375,0.13184375,0.04196875,0.104875,0.20790625,0.74909375,0.15271875,0.1688125,5
4204,996429,Convenience Foods and Frozen Foods,0.55990625,0.7883125,0.663625,0.62365625,0.50575,0.56421875,0.69540625,0.92140625,0.51,5
4205,613770,Convenience Foods and Frozen Foods,0.2619375,0.2631875,0.5346875,0.22890625,0.2201875,0.44434375,0.52171875,0.51446875,0.3616875,5
4206,678130,Convenience Foods and Frozen Foods,0.3915625,0.537375,0.4225,0.58278125,0.3885,0.739,0.43578125,0.79621875,0.52865625,5
4207,384444,Convenience Foods and Frozen Foods,0.19171875,0.20146875,0.2748125,0.44153125,0.23371875,0.48353125,0.57084375,0.15271875,0.38415625,5
4208,558169,Convenience Foods and Frozen Foods,0.7153125,0.65875,0.5211875,0.89478125,0.45828125,0.64603125,0.951,0.76203125,0.940625,5
4209,945662,Convenience Foods and Frozen Foods,0.4424375,0.67540625,0.475625,0.61875,0.508875,0.64603125,0.626125,0.3494375,0.707875,5
4210,402557,Convenience Foods and Frozen Foods,0.8816875,0.76371875,0.13184375,0.9829375,0.7625625,0.20790625,0.303875,0.15271875,0.8059375,5
4211,850470,Convenience Foods and Frozen Foods,0.57940625,0.774375,0.667875,0.637625,0.391375,0.57990625,0.72059375,0.88128125,0.75834375,5
4212,382217,Convenience Foods and Frozen Foods,0.30990625,0.46678125,0.272375,0.562375,0.28590625,0.939125,0.4823125,0.49190625,0.78634375,5
4213,950635,Convenience Foods and Frozen Foods,0.70521875,0.73703125,0.35215625,0.91378125,0.677875,0.7505,0.90703125,0.713,0.84340625,5
4214,371028,Convenience Foods and Frozen Foods,0.4424375,0.48759375,0.3649375,0.7084375,0.59375,0.62965625,0.54928125,0.40596875,0.57234375,5
4215,691648,Convenience Foods and Frozen Foods,0.7549375,0.781125,0.3649375,0.9401875,0.441,0.7831875,0.8935,0.48525,0.89428125,5
4216,414445,Convenience Foods and Frozen Foods,0.48084375,0.73575,0.55459375,0.6060625,0.23471875,0.611375,0.6020625,0.70421875,0.708875,5
4217,1035595,Convenience Foods and Frozen Foods,0.77971875,0.68321875,0.673125,0.796,0.81884375,0.8698125,0.9945625,0.8899375,0.89878125,5
4218,1049795,Convenience Foods and Frozen Foods,0.30509375,0.23653125,0.54615625,0.32778125,0.521875,0.51028125,0.51621875,0.4184375,0.40171875,5
4219,1066871,Convenience Foods and Frozen Foods,0.5959375,0.588,0.68121875,0.69984375,0.24284375,0.80071875,0.69721875,0.88078125,0.65171875,5
4220,670132,Convenience Foods and Frozen Foods,0.35925,0.293125,0.56475,0.3963125,0.5910625,0.83940625,0.66803125,0.5471875,0.64078125,5
4221,1076335,Convenience Foods and Frozen Foods,0.65603125,0.64596875,0.60003125,0.7684375,0.39265625,0.74346875,0.8093125,0.87446875,0.860375,5
4222,798733,Convenience Foods and Frozen Foods,0.32471875,0.5133125,0.46528125,0.5130625,0.23196875,0.84725,0.437625,0.69878125,0.5156875,5
4223,1076423,Convenience Foods and Frozen Foods,0.48859375,0.65396875,0.57584375,0.640625,0.5264375,0.57990625,0.64790625,0.832875,0.732125,5
4224,1087969,Convenience Foods and Frozen Foods,0.37,0.53340625,0.53271875,0.41034375,0.34203125,0.51028125,0.5474375,0.70565625,0.53165625,5
4225,532397,Convenience Foods and Frozen Foods,0.34103125,0.5786875,0.4203125,0.4805,0.50128125,0.7333125,0.551,0.393625,0.44878125,5
4226,481984,Convenience Foods and Frozen Foods,0.58965625,0.63528125,0.4393125,0.81575,0.104875,0.89375,0.0453125,0.86509375,0.70525,5
4227,409281,Convenience Foods and Frozen Foods,0.584625,0.52240625,0.5726875,0.7468125,0.52528125,0.57990625,0.6788125,0.78034375,0.84340625,5
4228,496396,Convenience Foods and Frozen Foods,0.46325,0.62384375,0.39103125,0.693625,0.32725,0.843375,0.328625,0.697,0.945625,5
4229,475932,Convenience Foods and Frozen Foods,0.5646875,0.72434375,0.6555625,0.632625,0.38909375,0.56421875,0.77025,0.8741875,0.58675,5
4230,794499,Convenience Foods and Frozen Foods,0.78546875,0.62384375,0.61484375,0.9174375,0.76565625,0.7333125,0.9781875,0.8581875,0.75834375,5
4231,1011247,Convenience Foods and Frozen Foods,0.732375,0.60003125,0.4710625,0.9401875,0.4840625,0.92671875,0.97246875,0.677625,0.84340625,5
4232,564231,Convenience Foods and Frozen Foods,0.55209375,0.8700625,0.4710625,0.83334375,0.54821875,0.99490625,0.4629375,0.72490625,0.9533125,5
4233,973691,Convenience Foods and Frozen Foods,0.6184375,0.69028125,0.73234375,0.6415625,0.27759375,0.57990625,0.73146875,0.8369375,0.76778125,5
4234,466401,Convenience Foods and Frozen Foods,0.30509375,0.33790625,0.56215625,0.208,0.34771875,0.20790625,0.68165625,0.4999375,0.3698125,5
4235,394729,Convenience Foods and Frozen Foods,0.77384375,0.70421875,0.435,0.93353125,0.52734375,0.7505,0.87490625,0.714625,0.85009375,5
4236,466908,Convenience Foods and Frozen Foods,0.6588125,0.588,0.76075,0.67184375,0.30940625,0.51028125,0.63034375,0.7188125,0.49615625,5
4237,896870,Convenience Foods and Frozen Foods,0.62096875,0.7758125,0.75796875,0.5575,0.34359375,0.459375,0.83971875,0.90490625,0.68440625,5
4238,369572,Convenience Foods and Frozen Foods,0.12740625,0.29471875,0.326375,0.29975,0.22159375,0.459375,0.3901875,0.32265625,0.45290625,5
4239,738346,Convenience Foods and Frozen Foods,0.18359375,0.36034375,0.43,0.189625,0.223125,0.44434375,0.42790625,0.36171875,0.40646875,5
4240,1059673,Convenience Foods and Frozen Foods,0.4798125,0.4516875,0.4929375,0.6971875,0.39709375,0.57990625,0.64528125,0.9344375,0.95740625,5
4241,510755,Convenience Foods and Frozen Foods,0.51803125,0.7716875,0.67784375,0.4605625,0.758,0.459375,0.70146875,0.6166875,0.53165625,5
4242,602125,Convenience Foods and Frozen Foods,0.52128125,0.757125,0.6038125,0.6295625,0.55834375,0.57990625,0.72403125,0.86346875,0.7236875,5
